thread_id,opening_text,created_at,n_turns,dt,month
899542,@AppleSupport this is maddening. My series 3 watch drops LTE signal constantly. https://t.co/vxXCkPWsNm,Sat Oct 21 03:02:51 +0000 2017,2,2017-10-21 03:02:51+00:00,2017-10
899545,"@115858 Fix your iOS 11 notifications. The pull down screen options (delete, old notifications) are a mess.",Sat Oct 21 03:08:11 +0000 2017,3,2017-10-21 03:08:11+00:00,2017-10
899551,I absolutely hate iOS 11 and @115858 should be ashamed of themselves 😒,Sat Oct 21 00:20:54 +0000 2017,4,2017-10-21 00:20:54+00:00,2017-10
899553,My Mac’s battery life sucks. I’ve been on it for 5 mins and it’s already dropped 10%. It’s new too!! @115858,Sat Oct 21 03:06:19 +0000 2017,2,2017-10-21 03:06:19+00:00,2017-10
899555,@AppleSupport care to explain why my battery is draining while plugged in &amp; charging despite no apps or activity working in the background?,Sat Oct 21 03:00:47 +0000 2017,2,2017-10-21 03:00:47+00:00,2017-10
899557,"@AppleSupport Just got the iPhone 7, and my home button won't work, like I can't go to the main home page, or open my phone with it.",Sat Oct 21 03:08:55 +0000 2017,2,2017-10-21 03:08:55+00:00,2017-10
899989,@AppleSupport I think I accidently bought two family plans for apple music. &amp;my family’s iPhone 5c now only displays that something’s wrong,Sat Oct 21 22:56:21 +0000 2017,2,2017-10-21 22:56:21+00:00,2017-10
900013,"@115858 @AppleSupport fix this damn version of iOS, I have an iPhone 7 plus and the batterij doesn’t even last half a day anymore. FIX IT.",Sat Oct 21 20:10:56 +0000 2017,7,2017-10-21 20:10:56+00:00,2017-10
900429,@AppleSupport my iPhone 8 Plus suddenly restart and sone times shutdown please rectify,Sat Oct 21 03:09:29 +0000 2017,2,2017-10-21 03:09:29+00:00,2017-10
901572,"@AppleSupport IOS 11 Not for my phone, I want to return to IOS 10",Fri Oct 20 23:01:08 +0000 2017,4,2017-10-20 23:01:08+00:00,2017-10
901576,This latest @AppleSupport update needs an update!  My phone is really slow!!!!,Fri Oct 20 22:49:24 +0000 2017,4,2017-10-20 22:49:24+00:00,2017-10
901580,So iOS 11 sucks so bad I’m considering android. @115858 give me my battery back!,Fri Oct 20 22:43:27 +0000 2017,2,2017-10-20 22:43:27+00:00,2017-10
901584,@AppleSupport fix the alarm!!! It no longer rings when I’m silent mode. 🙄🙄🙄🙄🙄 iPhone freezes constantly.  Feels like we are on iOS 0.1,Thu Oct 19 03:57:47 +0000 2017,4,2017-10-19 03:57:47+00:00,2017-10
901587,@115858 — yet more bugs from this sh!/ release of iOS. https://t.co/9GgFAY2r8v,Fri Oct 20 22:50:52 +0000 2017,4,2017-10-20 22:50:52+00:00,2017-10
901592,@AppleSupport Hello.. Can i know if an iphone is new or refurbished?,Fri Oct 20 22:45:39 +0000 2017,2,2017-10-20 22:45:39+00:00,2017-10
902323,@115858 You guys ever going to fix the bug in IMessage where you leave and come back and you can’t look at the bottom half of the message?,Fri Oct 20 23:04:35 +0000 2017,2,2017-10-20 23:04:35+00:00,2017-10
902325,"Today I broke down crying in the @115858 store cause they reset my iPad w/out checking if it was backed up

I lost many of my grandmas pics 💔",Fri Oct 20 23:07:13 +0000 2017,2,2017-10-20 23:07:13+00:00,2017-10
902341,@115858 Anyone else having these issues with iOS 11?  @AppleSupport,Fri Oct 20 21:55:27 +0000 2017,6,2017-10-20 21:55:27+00:00,2017-10
902344,"@AppleSupport 11.0.3 update slowed my iPhone 6. Apps, emails, calendar, contacts and VM are slow to open and use and freezes.",Fri Oct 20 23:02:25 +0000 2017,2,2017-10-20 23:02:25+00:00,2017-10
902371,Wow. Ok. iOS11 is adjusting my screen brightness by itself?? Bruh this is _creepy_. @AppleSupport,Fri Oct 20 23:02:12 +0000 2017,5,2017-10-20 23:02:12+00:00,2017-10
902376,@115858 the #ios1103 didn't fix the #iphone8 #speaker #problem. What now?,Fri Oct 20 23:00:21 +0000 2017,2,2017-10-20 23:00:21+00:00,2017-10
902378,@AppleSupport A few days I updated to 11.0.3 and now my phone says ‘“No Service” all the time (for three days now) I have another phone and the same thing happened. Help??,Fri Oct 20 22:59:42 +0000 2017,2,2017-10-20 22:59:42+00:00,2017-10
902685,"This is honestly the worst part of this update, let me see the album art in all its glory @115858 https://t.co/2TnDko3r8K",Fri Oct 13 19:03:15 +0000 2017,2,2017-10-13 19:03:15+00:00,2017-10
902687,@AppleSupport I dont tweet often... any danger of you lot sorting these software updates out? I cant speak on the phone music hay wire!! 😡😡😡,Fri Oct 13 19:03:34 +0000 2017,2,2017-10-13 19:03:34+00:00,2017-10
902691,"Meu iphone virou fixo agr. 
Valeu @115858 conseguiu piorar a bateria (que ja era ruim)",Fri Oct 13 19:02:00 +0000 2017,3,2017-10-13 19:02:00+00:00,2017-10
902695,@AppleSupport all my contacts just disappeared in my phone 7 why this happen out of the blue??,Fri Oct 13 18:27:20 +0000 2017,4,2017-10-13 18:27:20+00:00,2017-10
902697,@AppleSupport em qual atualização do #ios11 o iPhone vai parar de travar?,Fri Oct 13 18:54:21 +0000 2017,2,2017-10-13 18:54:21+00:00,2017-10
902699,@AppleSupport Why is the latest update so rubbish?!!? Phone dies quick battery doesn’t last and it keeps freezing!! Arrrggghhh!!!,Fri Oct 13 18:52:01 +0000 2017,2,2017-10-13 18:52:01+00:00,2017-10
902763,I’m havining this glitch w/my phone. Whenever i type an uppercase “i” there’s this weird pop up &amp; it auto corrects to “A ?” @AppleSupport https://t.co/ChqhNEV8L4,Thu Nov 02 07:21:58 +0000 2017,2,2017-11-02 07:21:58+00:00,2017-11
902767,@115858 PLEASE FIX MY “I” key! Please stop making it turn I️ to symbols. I’m really over this ....,Thu Nov 02 07:22:50 +0000 2017,4,2017-11-02 07:22:50+00:00,2017-11
902770,@115858 Fix This Shit‼️ https://t.co/tL3W4qUyzL,Thu Nov 02 07:05:52 +0000 2017,2,2017-11-02 07:05:52+00:00,2017-11
902772,Worst part of ios 11 is ‘Battery draining very fast’..try to fix it 🙏🏻 @115858,Thu Nov 02 07:15:13 +0000 2017,2,2017-11-02 07:15:13+00:00,2017-11
902775,@115858 can you guys please fix this. can’t even type the letter “i” anymore https://t.co/mU73FcknDA,Thu Nov 02 06:54:51 +0000 2017,3,2017-11-02 06:54:51+00:00,2017-11
902781,@AppleSupport can you un -break whatever you broke with the last software update to my iphone please? #OS11sloooowww,Tue Oct 31 17:52:14 +0000 2017,6,2017-10-31 17:52:14+00:00,2017-10
902783,@115858 wtf is this shit https://t.co/3mERIM9Dp5,Thu Nov 02 06:53:16 +0000 2017,2,2017-11-02 06:53:16+00:00,2017-11
902787,@115858 @AppleSupport please fix the keyboard glitches in iOS 11,Thu Nov 02 06:55:11 +0000 2017,4,2017-11-02 06:55:11+00:00,2017-11
902791,"@AppleSupport Expecting delivery of iPhone X tomorrow, but order is still showing as ‘preparing for dispatch’. Can you offer an update?",Thu Nov 02 07:03:35 +0000 2017,2,2017-11-02 07:03:35+00:00,2017-11
902794,iPhone really tweaking with this I️ shit like what’s going on @115858,Thu Nov 02 06:46:14 +0000 2017,2,2017-11-02 06:46:14+00:00,2017-11
902796,"I don’t know what is weirder. Nonsense calculations, remaining time, or the fact that the alarm didn’t work this morning. @AppleSupport https://t.co/hi4RoA9CtV",Thu Nov 02 06:55:49 +0000 2017,2,2017-11-02 06:55:49+00:00,2017-11
902800,WHY IS @115858 GLITCHING WHEN EYE TYPE OUT THE LETTER THATS AFTER THE LETTER H THIS IS BULLSHIT BRUH ALL THIS MONEY YALL GOT &amp; this glitching,Thu Nov 02 07:13:08 +0000 2017,4,2017-11-02 07:13:08+00:00,2017-11
902803,@115858 this new update is crap. Nothing works. Can’t open majority of things. Sort it out. Oh and I actually want my texts to send thanks,Thu Nov 02 06:51:55 +0000 2017,2,2017-11-02 06:51:55+00:00,2017-11
902805,"Yo, Apple...fix your shit.

Anytime I type “I”, it autocorrects to “I️”.

@AppleSupport",Thu Nov 02 06:58:29 +0000 2017,2,2017-11-02 06:58:29+00:00,2017-11
902807,@115858 fix my phone. I can’t use my back camera or the flashlight. Shit I’m trying to send my boo a thothy pic,Tue Oct 10 03:16:41 +0000 2017,2,2017-10-10 03:16:41+00:00,2017-10
902809,@123857 I am thinking about buying AirPods: will they come bundled with the new wireless case or have I buy it separately? #airpods,Thu Nov 02 13:44:14 +0000 2017,2,2017-11-02 13:44:14+00:00,2017-11
902811,"@AppleSupport this happens everytime I go to download the exclusive Apple store app, can you help? https://t.co/USH8TgjY13",Thu Nov 02 06:56:04 +0000 2017,2,2017-11-02 06:56:04+00:00,2017-11
902813,"WHERE IS SHE, GIVE ME ACCESS TO THE BITCH!!!!!!! @115858 https://t.co/1TN1PTGdEP",Tue Oct 10 03:25:31 +0000 2017,2,2017-10-10 03:25:31+00:00,2017-10
902821,@AppleSupport why is “radio” the default selection when adding a phone # in contacts?😤#illogical,Mon Oct 09 18:12:36 +0000 2017,8,2017-10-09 18:12:36+00:00,2017-10
902825,@AppleSupport @115858 are you planning to fix the problem with battery usage caused by late software upgrade? Or I need to change @122609,Tue Oct 10 03:17:26 +0000 2017,4,2017-10-10 03:17:26+00:00,2017-10
902829,"@115858 @AppleSupport why is my iPhone turning on its WiFi all by itself CONSTANTLY, like every 30 mins at least, after I upgraded my iOS?",Tue Oct 10 03:16:40 +0000 2017,2,2017-10-10 03:16:40+00:00,2017-10
902832,@AppleSupport My iPad2 is having battery issues. Worth it to replace the battery or to recycle?,Tue Oct 10 03:14:56 +0000 2017,2,2017-10-10 03:14:56+00:00,2017-10
902848,Anyone else having major keyboard issues with the new @115858 iOS update? (Took me several tries to type this),Thu Nov 02 06:47:44 +0000 2017,2,2017-11-02 06:47:44+00:00,2017-11
902851,"My Apple Watch doesn’t charge, help! I don’t know what to do! @115858 @AppleSupport",Thu Nov 02 06:44:19 +0000 2017,10,2017-11-02 06:44:19+00:00,2017-11
902862,"@AppleSupport my screenshots don't work, they take the shot which takes me to the edit screen, yet they're just a blank grey screen :(",Thu Nov 02 00:05:23 +0000 2017,4,2017-11-02 00:05:23+00:00,2017-11
902864,@AppleSupport why do question marks and exclamation points keep popping up in my messages,Thu Nov 02 06:38:40 +0000 2017,2,2017-11-02 06:38:40+00:00,2017-11
902867,"Can’t get incoming calls, customer care says issue with my phone is it? @117128 @115858 p.s. Iphone 6s",Thu Nov 02 06:13:30 +0000 2017,2,2017-11-02 06:13:30+00:00,2017-11
902869,"Hey 
I bought  My 1st NEW Iphone on 19OCt2017 from the same day I face issue with charger and speaker. I call and take with Call  @115858",Thu Nov 02 06:32:39 +0000 2017,2,2017-11-02 06:32:39+00:00,2017-11
902872,@AppleSupport @116333 WTF are you doing !?! #iOS111 and your Podcast app is still not able to work ! Crazy !! https://t.co/4bWP1SioZe,Thu Nov 02 06:35:56 +0000 2017,7,2017-11-02 06:35:56+00:00,2017-11
902883,WHAT. IS. THIS. @AppleSupport ?!?!? What are these question mark boxes? https://t.co/mJqaEYpEJu,Thu Nov 02 06:39:59 +0000 2017,2,2017-11-02 06:39:59+00:00,2017-11
902886,@AppleSupport can we please fix the I️ issue,Thu Nov 02 06:50:22 +0000 2017,2,2017-11-02 06:50:22+00:00,2017-11
902889,"@AppleSupport wtf is this I️ and why does it pop up every time we try and type “I️” 
I️ don’t think you understand how annoying this is",Thu Nov 02 06:34:02 +0000 2017,2,2017-11-02 06:34:02+00:00,2017-11
902891,@AppleSupport I been waiting on a confirmation email for 5 days wassup,Thu Nov 02 06:09:33 +0000 2017,2,2017-11-02 06:09:33+00:00,2017-11
902894,Aye @115858 can we fix this? I have to unlock my phone everytime to change the song. https://t.co/PgoPAXY1ei,Thu Nov 02 05:41:35 +0000 2017,3,2017-11-02 05:41:35+00:00,2017-11
902926,@AppleSupport I really hate that I can change songs from my lock screen anymore☹️It makes me think about getting an #Android next upgrade,Fri Oct 20 00:20:18 +0000 2017,2,2017-10-20 00:20:18+00:00,2017-10
902991,"@AppleSupport iOS 11.03 voiceOver freezing all apps,safari on launch. App still frozen after VoiceOver deactivated. Hard reset no help.",Fri Oct 20 00:12:23 +0000 2017,6,2017-10-20 00:12:23+00:00,2017-10
902998,@115858 whatever you did to Spotify with the new iPhone update. Please fix it.,Thu Oct 19 22:50:45 +0000 2017,6,2017-10-19 22:50:45+00:00,2017-10
903016,"After updating the new IOS my iPhone has just decided to be the slowest, most useless thing ever, apps are barely working! @AppleSupport",Fri Oct 20 00:34:35 +0000 2017,3,2017-10-20 00:34:35+00:00,2017-10
903274,@AppleSupport disappointed with iOS 11. Performance has degraded on my iPhone 7 and battery is draining a lot faster :(,Sun Oct 22 22:30:05 +0000 2017,2,2017-10-22 22:30:05+00:00,2017-10
903286,@AppleSupport any answer to this internally combusting 5C battery which has led to me having to buy a new one as screen exploded?! #uk https://t.co/2omM95NDJR,Sun Oct 22 22:35:46 +0000 2017,2,2017-10-22 22:35:46+00:00,2017-10
903293,"My phone battery goes down so so quick, it’s so Shit. Pls sort this out  @115858 😤😤",Sun Oct 22 22:26:12 +0000 2017,4,2017-10-22 22:26:12+00:00,2017-10
903305,@115858 Where did the video recording feature go? It goes away after launch #ios11.0.2 #bugs #comeonapple https://t.co/Qgr3UByXhh,Tue Oct 10 03:27:10 +0000 2017,2,2017-10-10 03:27:10+00:00,2017-10
903311,@AppleSupport #iOS11Bug Toggling WiFi via Control Center only disconnects from the network;you still have to turn the radio off via Settings,Tue Oct 10 03:35:25 +0000 2017,3,2017-10-10 03:35:25+00:00,2017-10
903314,"@115858 @AppleSupport Photos stopped syncing to iCloud Photo Library after iOS 11.0.2 update. Restarted my iPhone now 6,854 to 0 photos. :(",Tue Oct 10 03:27:53 +0000 2017,3,2017-10-10 03:27:53+00:00,2017-10
903665,Hey @AppleSupport how do I make the touchbar on a MBP permanently show the original keys that the touchbar replaces? I don't want touchbar.,Fri Oct 20 23:09:45 +0000 2017,2,2017-10-20 23:09:45+00:00,2017-10
903670,They need to debug this software asap @115858,Fri Oct 20 23:27:39 +0000 2017,4,2017-10-20 23:27:39+00:00,2017-10
903673,@AppleSupport now the new update cuts off the right edge # of my safari browsing. https://t.co/6iJVcOpmxC,Fri Oct 20 23:13:01 +0000 2017,2,2017-10-20 23:13:01+00:00,2017-10
903690,"@AppleSupport apple really starting to piss me off, iOS 11 has way to many glitches, my phone would freeze and act on its one, type shit 😒",Fri Oct 20 23:17:56 +0000 2017,3,2017-10-20 23:17:56+00:00,2017-10
903694,where are my bottom 4 apps @115858 @AppleSupport https://t.co/7E9kPUhqC9,Fri Oct 20 23:07:28 +0000 2017,4,2017-10-20 23:07:28+00:00,2017-10
903697,My @115858 beatsX and AirPods no longer pair to my iphones. iPad ok. All been upgraded. These $AAPL upgrades suck!!!! Their #windowsXP moment.,Fri Oct 20 23:12:37 +0000 2017,2,2017-10-20 23:12:37+00:00,2017-10
903700,All my text messages mysteriously disappeared but they're still taking up space! I am sick of y'all @AppleSupport,Tue Oct 10 04:47:53 +0000 2017,4,2017-10-10 04:47:53+00:00,2017-10
903703,@AppleSupport iOS 11 is a serious blunder.. apps keep on hanging while switching between apps.. sucking battery like anything,Tue Oct 10 04:17:57 +0000 2017,2,2017-10-10 04:17:57+00:00,2017-10
903705,@AppleSupport how can I add family member to share my iTunes Match?,Tue Oct 10 03:48:32 +0000 2017,2,2017-10-10 03:48:32+00:00,2017-10
903717,im just tryna listen to my emo ass music in bed but my phone wont stop glitching every 5 seconds im really abt to sue @AppleSupport,Tue Oct 10 04:03:59 +0000 2017,2,2017-10-10 04:03:59+00:00,2017-10
903730,Never had @917 issues until @115858 recent 11.1.1 update. @AppleSupport get this fixed please!,Fri Nov 10 14:22:50 +0000 2017,4,2017-11-10 14:22:50+00:00,2017-11
904071,"My phone is stuck on ""Verifying Update..."" and now I can't do anything. Please help @AppleSupport",Tue Oct 10 05:19:08 +0000 2017,3,2017-10-10 05:19:08+00:00,2017-10
904084,@AppleSupport I don’t always have internet and I have files I want to access when I don’t so how do I put things on my phone’s local storage,Tue Oct 10 05:02:09 +0000 2017,2,2017-10-10 05:02:09+00:00,2017-10
904088,@83354 @115858 @AppleSupport @334633 alınan telefon kutuda bu şekilde çıkmıştır.  Kullanılmış ürün mü yolluyorsunuz? AMAN DİKKAT HB! https://t.co/68KTW4Ylkj,Tue Oct 10 05:08:18 +0000 2017,2,2017-10-10 05:08:18+00:00,2017-10
904096,"@AppleSupport Ever since I upgraded my software on my iPhone 7, it has been running like shit. Why is this happening?",Tue Oct 10 04:52:59 +0000 2017,2,2017-10-10 04:52:59+00:00,2017-10
904098,@AppleSupport iOS 11.0.2 is a nightmare on iPhone 7 Plus.Freeze several times a day+ volume buttons freeze sometimes. When is next update?,Tue Oct 10 04:41:48 +0000 2017,2,2017-10-10 04:41:48+00:00,2017-10
904108,"@AppleSupport after ios11 phone is working like 1st model of samsung, getting hang for long,buttons not working.etc,you gonna fix it or not?",Tue Oct 10 04:28:15 +0000 2017,2,2017-10-10 04:28:15+00:00,2017-10
904114,"Degraded performance, drained battery &amp; notification issues on different platforms on IOS 11.0.2 #IPHONE @AppleSupport",Tue Oct 10 04:27:51 +0000 2017,2,2017-10-10 04:27:51+00:00,2017-10
904675,I’d like to thank @115858 for iOS 11! Thanks to y’all my battery life has never been worse❣️💔#iOS11 #Apple #iPhone #pleasefixit https://t.co/2EgAdELCwS,Fri Oct 20 23:25:13 +0000 2017,2,2017-10-20 23:25:13+00:00,2017-10
904677,Who can I contact about my outrage of what iOS 11 is doing to my phone? @115858 @169919 @40033 @176225 help,Fri Oct 20 23:29:50 +0000 2017,2,2017-10-20 23:29:50+00:00,2017-10
904679,iOS 11 messed my phone up so bad I can’t even open my music app anymore. I’m hurt. @115858,Fri Oct 20 23:30:00 +0000 2017,2,2017-10-20 23:30:00+00:00,2017-10
904682,"literally 50% of the apps on my phone do not even open since updating my ios, fix this shit @AppleSupport",Fri Oct 20 23:34:13 +0000 2017,4,2017-10-20 23:34:13+00:00,2017-10
904689,"@AppleSupport @116333 @119462 @123857 @115858 Crazy battery life with 11.0.2,#iPhone6s is still frozen. #ios11 is the worst update ever",Tue Oct 10 06:16:32 +0000 2017,2,2017-10-10 06:16:32+00:00,2017-10
904694,"Hey, @115858 and @20058 it has been a couple weeks and I still can't get your app off my update list. WTF? https://t.co/OP5jvaXmWZ",Tue Oct 10 06:01:26 +0000 2017,2,2017-10-10 06:01:26+00:00,2017-10
904703,Bruh this iPhone update has my sound buttons fucked up. Like you can’t even see the volume shit at all @115858,Tue Oct 10 05:53:04 +0000 2017,2,2017-10-10 05:53:04+00:00,2017-10
904706,"Ok someone @115858 doesn't like me... First my Mac, then my iPad Pro and now my #AppleWatch has died. Won't take a charge at all. 😡",Tue Oct 10 05:42:09 +0000 2017,5,2017-10-10 05:42:09+00:00,2017-10
904711,"Muito indignado com @AppleSupport , sou obrigado a jogar um iPhone 6plus 128G no lixo. É a culpa é do ladrão.",Tue Oct 10 06:04:33 +0000 2017,2,2017-10-10 06:04:33+00:00,2017-10
904716,"@AppleSupport After updating to IOS 11.0.2 battery started draining, I called apple support but they did not help me. What should I do now?",Tue Oct 10 05:32:18 +0000 2017,5,2017-10-10 05:32:18+00:00,2017-10
905220,@AppleSupport I am really regretting my Apple TV 4K purchase.  Constant pausing and crashing when we try to watch a movie preview.  #Lame,Fri Oct 20 23:30:48 +0000 2017,2,2017-10-20 23:30:48+00:00,2017-10
905222,"@AppleSupport Sent you a DM. I'll watch for your reply, thanks!",Fri Oct 20 23:25:02 +0000 2017,2,2017-10-20 23:25:02+00:00,2017-10
905224,I C U @115858 👀 thanks for turning an iphone that worked perfectly into a 1992 Minitel in just 1 update so I will buy a new one #shameonyou https://t.co/hmYeovBen0,Fri Oct 20 23:41:12 +0000 2017,2,2017-10-20 23:41:12+00:00,2017-10
905226,My iPhone 📱 7 has basically been unusable since the update #superweak @115858,Fri Oct 20 23:40:13 +0000 2017,2,2017-10-20 23:40:13+00:00,2017-10
905229,@AppleSupport I’m having trouble syncing via WiFi. This is all I see regardless of checking sync in iTunes. I’ve rebooted devices 3+ times.,Fri Oct 20 23:32:21 +0000 2017,3,2017-10-20 23:32:21+00:00,2017-10
905231,Anyone else’s iPhone 100 times slower or just constantly freeze since the update? @AppleSupport,Tue Oct 10 07:27:48 +0000 2017,2,2017-10-10 07:27:48+00:00,2017-10
905233,@AppleSupport @115858 why can’t sierra be downloaded now that high sierra was released?,Tue Oct 10 06:51:17 +0000 2017,2,2017-10-10 06:51:17+00:00,2017-10
905235,Why do @115858 earphones corrupt so damn easily? It’s really irritating. Don’t need Siri popping up every 5 secs or my music pausing itself,Fri Oct 20 23:38:33 +0000 2017,2,2017-10-20 23:38:33+00:00,2017-10
905237,"Hey @115858 Is there any way I can uninstall the last iOS update on my phone? Nothing is working, not even my alarm clock!",Tue Oct 10 07:27:44 +0000 2017,2,2017-10-10 07:27:44+00:00,2017-10
905239,"Cher @115858, allez vous fixer le problème de batterie des Iphone ? Ces nouvelles mise à jour sont un gouffre d’énergie !",Tue Oct 10 07:41:23 +0000 2017,2,2017-10-10 07:41:23+00:00,2017-10
905258,"So my touch screen just randomly started glitching out but if I hit it, it start working again¿ @115858 @AppleSupport",Tue Oct 10 05:49:20 +0000 2017,2,2017-10-10 05:49:20+00:00,2017-10
905281,El IOS 11 en un IPhone 6 es un autentico dolor. Que lamentable el rendimiento @115858,Mon Oct 09 20:50:22 +0000 2017,4,2017-10-09 20:50:22+00:00,2017-10
905289,@115858 @AppleSupport @115948 help!!!! My full Apple Music iTunes library has disappeared !!! Help help help,Tue Oct 10 06:33:44 +0000 2017,4,2017-10-10 06:33:44+00:00,2017-10
905369,"@AppleSupport Not as good battery life as before after updating to ""10.13 supplemental update"", wish fix it in the future updates...",Fri Oct 13 19:13:36 +0000 2017,10,2017-10-13 19:13:36+00:00,2017-10
905382,@AppleSupport all my podcast are playing as if I’m pressing the fast forward button,Fri Oct 13 13:13:58 +0000 2017,6,2017-10-13 13:13:58+00:00,2017-10
905384,Ever since the last @115858 IOS update some my apps slam shut when I try to use them. Very frustrating. #fixthebugs,Fri Oct 13 19:10:09 +0000 2017,2,2017-10-13 19:10:09+00:00,2017-10
905387,@AppleSupport since I’ve downloaded IOS 11 on my iPhone 7 my battery drains a lot quicker. Why?,Fri Oct 13 19:00:05 +0000 2017,6,2017-10-13 19:00:05+00:00,2017-10
905392,@AppleSupport  for god sake fix IOS 11.0.3 its shit buggy consume the battery charge and alot of crashes  Iphone 6s,Fri Oct 13 19:01:38 +0000 2017,2,2017-10-13 19:01:38+00:00,2017-10
905396,@AppleSupport I don't see an option to Gift https://t.co/y98GJSbybb,Fri Oct 13 18:50:44 +0000 2017,4,2017-10-13 18:50:44+00:00,2017-10
905784,@AppleSupport battery draining in ~3hrs after a full charge on moderate use...need to rollback to ios10.3.,Tue Oct 10 08:31:45 +0000 2017,2,2017-10-10 08:31:45+00:00,2017-10
905791,Wifi and Bluetooth switches in control center still not functioning accordingly. Updated to 11.0.2 also. What now @AppleSupport @116333 ?,Tue Oct 10 08:09:23 +0000 2017,2,2017-10-10 08:09:23+00:00,2017-10
905794,@19762 @AppleSupport since I updated to 11.0.2 my whatsapp doesn’t notify me if messages?,Tue Oct 10 08:00:22 +0000 2017,5,2017-10-10 08:00:22+00:00,2017-10
905799,@115858 I need help with my Apple ID,Tue Oct 10 08:07:35 +0000 2017,5,2017-10-10 08:07:35+00:00,2017-10
905815,Laptops speakers are busted. Thats my third broken apple product in under a year :(. #SitarayGardishMai,Tue Oct 10 08:06:15 +0000 2017,3,2017-10-10 08:06:15+00:00,2017-10
905819,"@115858 iOS 11 is really bad! Phone keeps freezing, apps won’t load. Hope you’re working on a fix?",Tue Oct 10 07:04:39 +0000 2017,6,2017-10-10 07:04:39+00:00,2017-10
905825,"#watchOS4 is slowing down my #AppleWatchSeries2 significantly-it takes forever just to load the music app! @115858, fix it already! https://t.co/RgZl0cb7KH",Tue Oct 10 07:05:56 +0000 2017,4,2017-10-10 07:05:56+00:00,2017-10
905828,The only think that sucks more than the iPhone 8 is @115858’s customer service to try and help with it.,Tue Oct 10 08:00:30 +0000 2017,2,2017-10-10 08:00:30+00:00,2017-10
905832,@118702 @133462 @AppleSupport got an iPhone7 4 days ago with 10 days replacemnt guarantee.Nw flipkart wont replace it.What to do?,Tue Oct 10 07:24:56 +0000 2017,4,2017-10-10 07:24:56+00:00,2017-10
905834,"@AppleSupport Desde que actualicé a High Sierra (hace 3 días) no puedo acceder a mi cuenta de iCloud, me da error en los servidores de Apple",Tue Oct 10 07:34:20 +0000 2017,2,2017-10-10 07:34:20+00:00,2017-10
905931,@AppleSupport ios 11 is super crashy super buggy super power consuming fix all that plz,Fri Oct 20 23:51:30 +0000 2017,2,2017-10-20 23:51:30+00:00,2017-10
905934,@115858 why is my battery crap on my iPhone 6 after the new update? No I don’t want to upgrade!,Fri Oct 20 23:40:06 +0000 2017,6,2017-10-20 23:40:06+00:00,2017-10
905939,@AppleSupport why do all of my photos have that and how do i get rid of it it’s stopping me from putting them as a home/lock screen https://t.co/dFiPlnPcBP,Fri Oct 20 23:28:15 +0000 2017,2,2017-10-20 23:28:15+00:00,2017-10
905943,"I feel like @115858 should add a feature, where if your phone is on IDLE for 30-60 mins. The phone should be powered off or airplane mode ✔️🔋",Fri Oct 20 23:40:39 +0000 2017,4,2017-10-20 23:40:39+00:00,2017-10
905945,"@applesupport 11.0.3 upgrade, and my 6S screen won’t activate when I get a call. Missed 3 calls today. Thanks, Apple.",Fri Oct 20 23:40:25 +0000 2017,2,2017-10-20 23:40:25+00:00,2017-10
905947,@AppleSupport My headphone is notworking without any reason :) You must fix it to me :).,Fri Oct 20 23:48:49 +0000 2017,2,2017-10-20 23:48:49+00:00,2017-10
905949,Apple software 11.0 update has just ruined my iPhone 6 thanks a lot Apple @AppleSupport @115858,Fri Oct 20 23:40:38 +0000 2017,2,2017-10-20 23:40:38+00:00,2017-10
905951,@AppleSupport I have a problem: a WhatsApp notification that is stuck has basically disabled my touchpad.,Fri Oct 20 23:30:22 +0000 2017,2,2017-10-20 23:30:22+00:00,2017-10
906388,@115858 ios11 causing a lot of fucking problems w my Bluetooth headphones. Pls get ur act tgt,Tue Oct 10 09:17:14 +0000 2017,2,2017-10-10 09:17:14+00:00,2017-10
906390,@AppleSupport please my iphone can't activate i tried more than 100 times what could wrong it started after resorting to put a new account,Tue Oct 10 08:35:20 +0000 2017,2,2017-10-10 08:35:20+00:00,2017-10
906396,So that's the result of my attempt to upgrade to #HighSierra #bigfail @AppleSupport https://t.co/DVqMYWO2LZ,Mon Oct 09 11:17:41 +0000 2017,4,2017-10-09 11:17:41+00:00,2017-10
906399,@115858 @4305 Probleme mit Push Benachrichtigungen wann kommt ein Update es nervt😡,Tue Oct 10 09:25:37 +0000 2017,3,2017-10-10 09:25:37+00:00,2017-10
906402,@115858 why has the new iPhone update destroyed my battery life??,Tue Oct 10 09:13:06 +0000 2017,4,2017-10-10 09:13:06+00:00,2017-10
906413,@AppleSupport I almost missed my software engineering class. Did the same happened to some of your Devs? #ios1102 https://t.co/RMDuy1o5kD,Tue Oct 10 09:07:09 +0000 2017,2,2017-10-10 09:07:09+00:00,2017-10
906420,@115858 really? Ive not had one thing wrong with my phone and update to IOS 11 and I’ve not stopped having problems! Is it going to be fixed? https://t.co/NZx2SG2zbC,Tue Oct 10 08:49:25 +0000 2017,6,2017-10-10 08:49:25+00:00,2017-10
906636,Somebody help me how to transfer my photos from iCloud to my current phone?  #ALDUBxEBLoveis @AppleSupport https://t.co/2HE9InGGqB,Sat Oct 21 00:09:23 +0000 2017,2,2017-10-21 00:09:23+00:00,2017-10
